GroundTruth,ModelOutput,ExecutionTime
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""['LAC No. 261/16 Rajesh Gupta Vs UOI & Anr. 16/21']"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: LAC No. 261/16 Rajesh Gupta Vs UOI & Anr. 16/21 [/INST]
 {""CASE_NUMBER"": ""['LAC No. 261/16']"", ""COURT"": ""[]"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""['Rajesh Gupta']"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",9.120542287826538
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""['December 18, 1999', 'April 20, 2000']"", ""GPE"": ""['Ranchi']"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: This order was confirmed by the Appellate Authority at Ranchi on December 18, 1999 as well as by Revisional Authority by his order dated April 20, 2000. [/INST]
 {""CASE_NUMBER"": ""[]"", ""COURT"": ""['Ranchi']"", ""DATE"": ""['December 18, 1999', 'April 20, 2000']"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",8.687613725662231
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""['Section 2(b)']"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""['Prize Chits and Money Circulation Schemes (Banning) Act, 1978']"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: Interestingly, Section 2(b) of Prize Chits and Money Circulation Schemes (Banning) Act, 1978 defines money to include a cheque, postal order, demand draft, telegraphic transfer or money order. [/INST]
 {""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""['Section 2(b)']"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""['Prize Chits and Money Circulation Schemes (Banning) Act, 1978']"", ""WITNESS"": ""[]""}",9.550017595291138
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""['Apex Court']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""['Union of India-vs.- Venkateshan S.', 'Lal Shah Baba Dargah Trust-vs.- Magnum Developers']"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: In this connection, learned Senior Counsel relied on the Apex Court decisions in Union of India-vs.- Venkateshan S. (supra) and Lal Shah Baba Dargah Trust-vs.- Magnum Developers (supra). [/INST]
 {""CASE_NUMBER"": ""[]"", ""COURT"": ""['Apex Court']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""['Union of India-vs.- Venkateshan S. (supra)', 'Lal Shah Baba Dargah Trust-vs.- Magnum Developers (supra)']"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",10.712065935134888
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""['1st April, 2021']"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""['Section 1 (2)(a)', 'Sections 147, 148, 149 and 151']"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""['Finance Act, 2021', 'Income Tax Act, 1961']"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: Having heard learned counsel for the parties, this Court is of the view that by virtue of Section 1 (2)(a) of the Finance Act, 2021, the substituted Sections 147, 148, 149 and 151 of the Income Tax Act, 1961 pertaining to reopening of assessments came into force on 1st April, 2021. [/INST]
 {""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""['1st April, 2021']"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""['Section 1 (2)(a)', 'Sections 147, 148, 149 and 151']"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""['Finance Act, 2021', 'Income Tax Act, 1961']"", ""WITNESS"": ""[]""}",10.82050919532776
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: It is, therefore, axiomatic that a suit, an appeal or an application of the nature mentioned in the three divisions has to be instituted, preferred or made, as the case may be, within the period of limitation as prescribed if the subject matter of the suit/appeal/application is covered by the 1963 Act. [/INST]
 {""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""['1963 Act']"", ""WITNESS"": ""[]""}",8.025954246520996
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""['24-2-2003']"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: Thus, it cannot be said that by approving the appointment of the respondent no. 8, the Secretary (Tourism) had validated the minutes of meeting dated 24-2-2003 in which the candidature of 5 candidates were rejected and not only a decision was taken to waive the requirement of 10 years PG experience, but even the candidates were interviewed after waiving the requirement of 10 years PG experience. [/INST]
 {""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""['24-2-2003']"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",8.058396100997925
"{""CASE_NUMBER"": ""['W.P. No.27105 of 2016']"", ""COURT"": ""[]"", ""DATE"": ""['19.12.2016']"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: Even respondent No.1 did not consider the order dated 19.12.2016 passed by this Court in W.P. No.27105 of 2016, wherein this Court ordered to consider the representation of the life-convict within a period of one month. [/INST]
 {""CASE_NUMBER"": ""['W.P. No.27105 of 2016']"", ""COURT"": ""[]"", ""DATE"": ""['19.12.2016']"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",9.14746618270874
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: There is a quest for perfection and accuracy. [/INST]
 {""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",7.770940065383911
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: More often than not, the aggravating and mitigating factors are so intertwined that it is difficult to give a separate treatment to each of them. [/INST]
 {""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",7.098468065261841
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: Hotel owners alleged that dues had piled up to Rs. 1 Crore. [/INST]
 {""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""[]"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",7.52804684638977
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""['Guhas']"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: The parties have fought tooth and nail on the variation of rent component as the reasonable estimated rent of Rs. 1 lakh, if confirmed, would immediately give a right to the Official Trustee to determine the lease and demand recovery of possession, and in such situation it would be difficult for Guhas to resist the claim. [/INST]
 {""CASE_NUMBER"": ""[]"", ""COURT"": ""[]"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""['Ghas']"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",7.453043460845947
"{""CASE_NUMBER"": ""[]"", ""COURT"": ""['Supreme Court']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""['Crawford']"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}","[INST] [INST] You are solving the NER problem in indian legal documents. You have to extract from the text, entities related to each of the following categories: CASE_NUMBER, COURT, DATE, GPE, JUDGE, LAWYER, ORG, OTHER_PERSON, PETITIONER, PRECEDENT, PROVISION, RESPONDENT, STATUTE, WITNESS. Extract them exactly as they are in the text (Don't format them). Be careful with synonyms, some categories can be found under other names. Your output always should be a dictionary in a json readable format (category: list of entities). Find the entities in the following text: Crawford, on statutory construction has observed; which has been followed by a number of judgments by the Hon'ble Supreme Court; ""the question as to whether a statute is mandatory or directory depends upon the intent of the Legislature and not upon the language in which the intent is clothed. [/INST]
 {""CASE_NUMBER"": ""[]"", ""COURT"": ""['Supreme Court']"", ""DATE"": ""[]"", ""GPE"": ""[]"", ""JUDGE"": ""[]"", ""LAWYER"": ""[]"", ""ORG"": ""[]"", ""OTHER_PERSON"": ""['Crawford']"", ""PETITIONER"": ""[]"", ""PRECEDENT"": ""[]"", ""PROVISION"": ""[]"", ""RESPONDENT"": ""[]"", ""STATUTE"": ""[]"", ""WITNESS"": ""[]""}",8.07082200050354
